populacao,ano,sigla_uf,id_municipio
14019,2021,MG,313990
61288,2020,MG,314000
61830,2021,MG,314000
4097,2020,MG,314010
4079,2021,MG,314010
15619,2020,MG,314015
15814,2021,MG,314015
2987,2020,MG,314020
3000,2021,MG,314020
4034,2020,MG,314030
4030,2021,MG,314030
2728,2020,MG,314040
2701,2021,MG,314040
13443,2020,MG,314050
13497,2021,MG,314050
8531,2020,MG,314053
8640,2021,MG,314053
8644,2020,MG,314055
8700,2021,MG,314055
4436,2020,MG,314060
4415,2021,MG,314060
31364,2020,MG,314070
31631,2021,MG,314070
14548,2020,MG,314080
14626,2021,MG,314080
11260,2020,MG,314085
11360,2021,MG,314085
19005,2020,MG,314090
19098,2021,MG,314090
12412,2020,MG,314100
12367,2021,MG,314100
38151,2020,MG,314110
38469,2021,MG,314110
3741,2020,MG,314120
3733,2021,MG,314120
3832,2020,MG,314130
3861,2021,MG,314130
20759,2020,MG,314140
20701,2021,MG,314140
6446,2020,MG,314150
6446,2021,MG,314150
10758,2020,MG,314160
10775,2021,MG,314160
5546,2020,MG,314170
5489,2021,MG,314170
31497,2020,MG,314180
31509,2021,MG,314180
3893,2020,MG,314190
3891,2021,MG,314190
13620,2020,MG,314200
13651,2021,MG,314200
10787,2020,MG,314210
10818,2021,MG,314210
15111,2020,MG,314220
15205,2021,MG,314220
4914,2020,MG,314225
4939,2021,MG,314225
4934,2020,MG,314230
4948,2021,MG,314230
7554,2020,MG,314240
7589,2021,MG,314240
2202,2020,MG,314250
2184,2021,MG,314250
8727,2020,MG,314260
8764,2021,MG,314260
14747,2020,MG,314270
14621,2021,MG,314270
21236,2020,MG,314280
21349,2021,MG,314280
20696,2020,MG,314290
20544,2021,MG,314290
13152,2020,MG,314300
13139,2021,MG,314300
47931,2020,MG,314310
48049,2021,MG,314310
4923,2020,MG,314315
4939,2021,MG,314315
21513,2020,MG,314320
21504,2021,MG,314320
413487,2020,MG,314330
417478,2021,MG,314330
24029,2020,MG,314340
24247,2021,MG,314340
8315,2020,MG,314345
8379,2021,MG,314345
8910,2020,MG,314350
8955,2021,MG,314350
2437,2020,MG,314360
2413,2021,MG,314360
3153,2020,MG,314370
3126,2021,MG,314370
5994,2020,MG,314380
5960,2021,MG,314380
109392,2020,MG,314390
109997,2021,MG,314390
26961,2020,MG,314400
26945,2021,MG,314400
20545,2020,MG,314410
20522,2021,MG,314410
3220,2020,MG,314420
3221,2021,MG,314420
40665,2020,MG,314430
40583,2021,MG,314430
7051,2020,MG,314435
7104,2021,MG,314435
3308,2020,MG,314437
3306,2021,MG,314437
4728,2020,MG,314440
4727,2021,MG,314440
8660,2020,MG,314450
8710,2021,MG,314450
26826,2020,MG,314460
26882,2021,MG,314460
10326,2020,MG,314465
10355,2021,MG,314465
3128,2020,MG,314467
3067,2021,MG,314467
17551,2020,MG,314470
17524,2021,MG,314470
96157,2020,MG,314480
97378,2021,MG,314480
3573,2020,MG,314490
3548,2021,MG,314490
15800,2020,MG,314500
16046,2021,MG,314500
7497,2020,MG,314505
7493,2021,MG,314505
16832,2020,MG,314510
16937,2021,MG,314510
105520,2020,MG,314520
108241,2021,MG,314520
31335,2020,MG,314530
31339,2021,MG,314530
10778,2020,MG,314535
10800,2021,MG,314535
5324,2020,MG,314537
5348,2021,MG,314537
1720,2020,MG,314540
1694,2021,MG,314540
6171,2020,MG,314545
6243,2021,MG,314545
2809,2020,MG,314550
2829,2021,MG,314550
41840,2020,MG,314560
41987,2021,MG,314560
2130,2020,MG,314570
2128,2021,MG,314570
3152,2020,MG,314580
3155,2021,MG,314580
4663,2020,MG,314585
4671,2021,MG,314585
8079,2020,MG,314587
8138,2021,MG,314587
39867,2020,MG,314590
40220,2021,MG,314590
33791,2020,MG,314600
33938,2021,MG,314600
74558,2020,MG,314610
74824,2021,MG,314610
5914,2020,MG,314620
5895,2021,MG,314620
6423,2020,MG,314625
6466,2021,MG,314625
20252,2020,MG,314630
20346,2021,MG,314630
4462,2020,MG,314640
4440,2021,MG,314640
8296,2020,MG,314650
8308,2021,MG,314650
6094,2020,MG,314655
6098,2021,MG,314655
1523,2020,MG,314660
1517,2021,MG,314660
6611,2020,MG,314670
6606,2021,MG,314670
5349,2020,MG,314675
5196,2021,MG,314675
15800,2020,MG,314690
15922,2021,MG,314690
93862,2020,MG,314700
94539,2021,MG,314700
94808,2020,MG,314710
95616,2021,MG,314710
21605,2020,MG,314720
21693,2021,MG,314720
21221,2020,MG,314730
21353,2021,MG,314730
24700,2020,MG,314740
24854,2021,MG,314740
1633,2020,MG,314750
1619,2021,MG,314750
16393,2020,MG,314760
16439,2021,MG,314760
8057,2020,MG,314770
8031,2021,MG,314770
2031,2020,MG,314780
2024,2021,MG,314780
115337,2020,MG,314790
115970,2021,MG,314790
6002,2020,MG,314795
6031,2021,MG,314795
153585,2020,MG,314800
154641,2021,MG,314800
91449,2020,MG,314810
92116,2021,MG,314810
5715,2020,MG,314820
5744,2021,MG,314820
9584,2020,MG,314830
9597,2021,MG,314830
4812,2020,MG,314840
4794,2021,MG,314840
8419,2020,MG,314850
8390,2021,MG,314850
17537,2020,MG,314860
17534,2021,MG,314860
24329,2020,MG,314870
24333,2021,MG,314870
7128,2020,MG,314875
7157,2021,MG,314875
3005,2020,MG,314880
2960,2021,MG,314880
3974,2020,MG,314890
3977,2021,MG,314890
2532,2020,MG,314900
2559,2021,MG,314900
11146,2020,MG,314910
11098,2021,MG,314910
12212,2020,MG,314915
12313,2021,MG,314915
3643,2020,MG,314920
3651,2021,MG,314920
64712,2020,MG,314930
65149,2021,MG,314930
1806,2020,MG,314940
1804,2021,MG,314940
3330,2020,MG,314950
3340,2021,MG,314950
4432,2020,MG,314960
4457,2021,MG,314960
11755,2020,MG,314970
11994,2021,MG,314970
16321,2020,MG,314980
16469,2021,MG,314980
21485,2020,MG,314990
21577,2021,MG,314990
6773,2020,MG,314995
6738,2021,MG,314995
4256,2020,MG,315000
4261,2021,MG,315000
2733,2020,MG,315010
2719,2021,MG,315010
8702,2020,MG,315015
8832,2021,MG,315015
4140,2020,MG,315020
4141,2021,MG,315020
4466,2020,MG,315030
4436,2021,MG,315030
5009,2020,MG,315040
5034,2021,MG,315040
8688,2020,MG,315050
8715,2021,MG,315050
4986,2020,MG,315053
5029,2021,MG,315053
7524,2020,MG,315057
7540,2021,MG,315057
6398,2020,MG,315060
6386,2021,MG,315060
6348,2020,MG,315070
6491,2021,MG,315070
17634,2020,MG,315080
17641,2021,MG,315080
5488,2020,MG,315090
5504,2021,MG,315090
8640,2020,MG,315100
8683,2021,MG,315100
10772,2020,MG,315110
10791,2021,MG,315110
56640,2020,MG,315120
56845,2021,MG,315120
10759,2020,MG,315130
10732,2021,MG,315130
28215,2020,MG,315140
28433,2021,MG,315140
34918,2020,MG,315150
35137,2021,MG,315150
12292,2020,MG,315160
12445,2021,MG,315160
16846,2020,MG,315170
16900,2021,MG,315170
168641,2020,MG,315180
169838,2021,MG,315180
8359,2020,MG,315190
8288,2021,MG,315190
32035,2020,MG,315200
32248,2021,MG,315200
59875,2020,MG,315210
60003,2021,MG,315210
4283,2020,MG,315213
4305,2021,MG,315213
12179,2020,MG,315217
12235,2021,MG,315217
37864,2020,MG,315220
37823,2021,MG,315220
11348,2020,MG,315230
11414,2021,MG,315230
16616,2020,MG,315240
16675,2021,MG,315240
152549,2020,MG,315250
154293,2021,MG,315250
5900,2020,MG,315260
5862,2021,MG,315260
9080,2020,MG,315270
9128,2021,MG,315270
28017,2020,MG,315280
28173,2021,MG,315280
8566,2020,MG,315290
8530,2021,MG,315290
3631,2020,MG,315300
3658,2021,MG,315300
5341,2020,MG,315310
5315,2021,MG,315310
3606,2020,MG,315320
3572,2021,MG,315320
3001,2020,MG,315330
3000,2021,MG,315330
19627,2020,MG,315340
19680,2021,MG,315340
8301,2020,MG,315350
8286,2021,MG,315350
10834,2020,MG,315360
10931,2021,MG,315360
3584,2020,MG,315370
3603,2021,MG,315370
1943,2020,MG,315380
1948,2021,MG,315380
16429,2020,MG,315390
16501,2021,MG,315390
23711,2020,MG,315400
23663,2021,MG,315400
10520,2020,MG,315410
10522,2021,MG,315410
7201,2020,MG,315415
7247,2021,MG,315415
11540,2020,MG,315420
11578,2021,MG,315420
17396,2020,MG,315430
17396,2021,MG,315430
4817,2020,MG,315440
4826,2021,MG,315440
8134,2020,MG,315445
8132,2021,MG,315445
9476,2020,MG,315450
9471,2021,MG,315450
338197,2020,MG,315460
341415,2021,MG,315460
4047,2020,MG,315470
4061,2021,MG,315470
10420,2020,MG,315480
10524,2021,MG,315480
13473,2020,MG,315490
13384,2021,MG,315490
2620,2020,MG,315500
2630,2021,MG,315500
5133,2020,MG,315510
5117,2021,MG,315510
5402,2020,MG,315520
5332,2021,MG,315520
5879,2020,MG,315530
5924,2021,MG,315530
8957,2020,MG,315540
8964,2021,MG,315540
12335,2020,MG,315550
12356,2021,MG,315550
31045,2020,MG,315560
31171,2021,MG,315560
14332,2020,MG,315570
14325,2021,MG,315570
17959,2020,MG,315580
18007,2021,MG,315580
5485,2020,MG,315590
5493,2021,MG,315590
12739,2020,MG,315600
12635,2021,MG,315600
4562,2020,MG,315610
4521,2021,MG,315610
2320,2020,MG,315620
2335,2021,MG,315620
8224,2020,MG,315630
8333,2021,MG,315630
3520,2020,MG,315640
3507,2021,MG,315640
4622,2020,MG,315645
4648,2021,MG,315645
5798,2020,MG,315650
5609,2021,MG,315650
10256,2020,MG,315660
10269,2021,MG,315660
137125,2020,MG,315670
137877,2021,MG,315670
15416,2020,MG,315680
15364,2021,MG,315680
26374,2020,MG,315690
26556,2021,MG,315690
41699,2020,MG,315700
41864,2021,MG,315700
7012,2020,MG,315710
7014,2021,MG,315710
31604,2020,MG,315720
31873,2021,MG,315720
8181,2020,MG,315725
8212,2021,MG,315725
3182,2020,MG,315727
3212,2021,MG,315727
4407,2020,MG,315730
4385,2021,MG,315730
8664,2020,MG,315733
8723,2021,MG,315733
4107,2020,MG,315737
4074,2021,MG,315737
4725,2020,MG,315740
4693,2021,MG,315740
4381,2020,MG,315750
4354,2021,MG,315750
3826,2020,MG,315760
3806,2021,MG,315760
6386,2020,MG,315765
6406,2021,MG,315765
14255,2020,MG,315770
14497,2021,MG,315770
220444,2020,MG,315780
221705,2021,MG,315780
16302,2020,MG,315790
16393,2021,MG,315790
10857,2020,MG,315800
10867,2021,MG,315800
5217,2020,MG,315810
5203,2021,MG,315810
14611,2020,MG,315820
14607,2021,MG,315820
7073,2020,MG,315830
7047,2021,MG,315830
3891,2020,MG,315840
3909,2021,MG,315840
7589,2020,MG,315850
7538,2021,MG,315850
3981,2020,MG,315860
3985,2021,MG,315860
2476,2020,MG,315870
2494,2021,MG,315870
4834,2020,MG,315880
4847,2021,MG,315880
8667,2020,MG,315890
8660,2021,MG,315890
35369,2020,MG,315895
36048,2021,MG,315895
4315,2020,MG,315900
4334,2021,MG,315900
3765,2020,MG,315910
3753,2021,MG,315910
8924,2020,MG,315920
8900,2021,MG,315920
4863,2020,MG,315930
4843,2021,MG,315930
7268,2020,MG,315935
7322,2021,MG,315935
3402,2020,MG,315940
3380,2021,MG,315940
5457,2020,MG,315950
5426,2021,MG,315950
43753,2020,MG,315960
44226,2021,MG,315960
3357,2020,MG,315970
3364,2021,MG,315970
19872,2020,MG,315980
19997,2021,MG,315980
18613,2020,MG,315990
18697,2021,MG,315990
3602,2020,MG,316000
3602,2021,MG,316000
3886,2020,MG,316010
3861,2021,MG,316010
3799,2020,MG,316020
3763,2021,MG,316020
11604,2020,MG,316030
11570,2021,MG,316030
28427,2020,MG,316040
28603,2021,MG,316040
7297,2020,MG,316045
7316,2021,MG,316045
1760,2020,MG,316050
1756,2021,MG,316050
3065,2020,MG,316060
3044,2021,MG,316060
46421,2020,MG,316070
46357,2021,MG,316070
5349,2020,MG,316080
5411,2021,MG,316080
3754,2020,MG,316090
3770,2021,MG,316090
5658,2020,MG,316095
5672,2021,MG,316095
17327,2020,MG,316100
17296,2021,MG,316100
3362,2020,MG,316105
3354,2021,MG,316105
56477,2020,MG,316110
56625,2021,MG,316110
6520,2020,MG,316120
6512,2021,MG,316120
6274,2020,MG,316130
6309,2021,MG,316130
4800,2020,MG,316140
4758,2021,MG,316140
12562,2020,MG,316150
12751,2021,MG,316150
3910,2020,MG,316160
3860,2021,MG,316160
4059,2020,MG,316165
4104,2021,MG,316165
8459,2020,MG,316170
8527,2021,MG,316170
12597,2020,MG,316180
12776,2021,MG,316180
11019,2020,MG,316190
11114,2021,MG,316190
25561,2020,MG,316200
25670,2021,MG,316200
35782,2020,MG,316210
36084,2021,MG,316210
7498,2020,MG,316220
7541,2021,MG,316220
4932,2020,MG,316225
4949,2021,MG,316225
2746,2020,MG,316230
2743,2021,MG,316230
25098,2020,MG,316240
25033,2021,MG,316240
13125,2020,MG,316245
13232,2021,MG,316245
90497,2020,MG,316250
90897,2021,MG,316250
11674,2020,MG,316255
11785,2021,MG,316255
5918,2020,MG,316257
5975,2021,MG,316257
7444,2020,MG,316260
7393,2021,MG,316260
4448,2020,MG,316265
4476,2021,MG,316265
23709,2020,MG,316270
23797,2021,MG,316270
15767,2020,MG,316280
15761,2021,MG,316280
26447,2020,MG,316290
26530,2021,MG,316290
32148,2020,MG,316292
32696,2021,MG,316292
7480,2020,MG,316294
7532,2021,MG,316294
24135,2020,MG,316295
24490,2021,MG,316295
4280,2020,MG,316300
4291,2021,MG,316300
5079,2020,MG,316310
5151,2021,MG,316310
4210,2020,MG,316320
4222,2021,MG,316320
3856,2020,MG,316330
3851,2021,MG,316330
5387,2020,MG,316340
5356,2021,MG,316340
6431,2020,MG,316350
6409,2021,MG,316350
2806,2020,MG,316360
2821,2021,MG,316360
46202,2020,MG,316370
46539,2021,MG,316370
6944,2020,MG,316380
6949,2021,MG,316380
4610,2020,MG,316390
4563,2021,MG,316390
7706,2020,MG,316400
7634,2021,MG,316400
5202,2020,MG,316410
5160,2021,MG,316410
12529,2020,MG,316420
12713,2021,MG,316420
7076,2020,MG,316430
7100,2021,MG,316430
5552,2020,MG,316440
5598,2021,MG,316440
3024,2020,MG,316443
3039,2021,MG,316443
6627,2020,MG,316447
6697,2021,MG,316447
9963,2020,MG,316450
9884,2021,MG,316450
6863,2020,MG,316460
6948,2021,MG,316460
71445,2020,MG,316470
71915,2021,MG,316470
1492,2020,MG,316480
1478,2021,MG,316480
2250,2020,MG,316490
2259,2021,MG,316490
10960,2020,MG,316500
10979,2021,MG,316500
7000,2020,MG,316510
6980,2021,MG,316510
7120,2020,MG,316520
7151,2021,MG,316520
7815,2020,MG,316530
7876,2021,MG,316530
6989,2020,MG,316540
7045,2021,MG,316540
6361,2020,MG,316550
6421,2021,MG,316550
33413,2020,MG,316553
34050,2021,MG,316553
12378,2020,MG,316555
12493,2021,MG,316555
2606,2020,MG,316556
2579,2021,MG,316556
5361,2020,MG,316557
5365,2021,MG,316557
2003,2020,MG,316560
2001,2021,MG,316560
7858,2020,MG,316570
7902,2021,MG,316570
1461,2020,MG,316580
1422,2021,MG,316580
4105,2020,MG,316590
4056,2021,MG,316590
5786,2020,MG,316600
5786,2021,MG,316600
3519,2020,MG,316610
3516,2021,MG,316610
10467,2020,MG,316620
10474,2021,MG,316620
7333,2020,MG,316630
7340,2021,MG,316630
1854,2020,MG,316640
1857,2021,MG,316640
4292,2020,MG,316650
4292,2021,MG,316650
776,2020,MG,316660
771,2021,MG,316660
8713,2020,MG,316670
8725,2021,MG,316670
11668,2020,MG,316680
11750,2021,MG,316680
7668,2020,MG,316690
7667,2021,MG,316690
4809,2020,MG,316695
4836,2021,MG,316695
1956,2020,MG,316700
1949,2021,MG,316700
20940,2020,MG,316710
20915,2021,MG,316710
241835,2020,MG,316720
243950,2021,MG,316720
2264,2020,MG,316730
2267,2021,MG,316730
6248,2020,MG,316740
6258,2021,MG,316740
2618,2020,MG,316750
2621,2021,MG,316750
19736,2020,MG,316760
19834,2021,MG,316760
5514,2020,MG,316770
5476,2021,MG,316770
6189,2020,MG,316780
6226,2021,MG,316780
3708,2020,MG,316790
3669,2021,MG,316790
34397,2020,MG,316800
34653,2021,MG,316800
3101,2020,MG,316805
3093,2021,MG,316805
4832,2020,MG,316810
4890,2021,MG,316810
1872,2020,MG,316820
1869,2021,MG,316820
4099,2020,MG,316830
4120,2021,MG,316830
14302,2020,MG,316840
14280,2021,MG,316840
11670,2020,MG,316850
11680,2021,MG,316850
140937,2020,MG,316860
141269,2021,MG,316860
90568,2020,MG,316870
91268,2021,MG,316870
8072,2020,MG,316880
8160,2021,MG,316880
6424,2020,MG,316890
6369,2021,MG,316890
16715,2020,MG,316900
16769,2021,MG,316900
4109,2020,MG,316905
4117,2021,MG,316905
6297,2020,MG,316910
6336,2021,MG,316910
7850,2020,MG,316920
7683,2021,MG,316920
80032,2020,MG,316930
80561,2021,MG,316930
32716,2020,MG,316935
33062,2021,MG,316935
56940,2020,MG,316940
57127,2021,MG,316940
6765,2020,MG,316950
6797,2021,MG,316950
25398,2020,MG,316960
25466,2021,MG,316960
20125,2020,MG,316970
20280,2021,MG,316970
5070,2020,MG,316980
5099,2021,MG,316980
116797,2020,MG,316990
117995,2021,MG,316990
12599,2020,MG,317000
12661,2021,MG,317000
12493,2020,MG,317005
12514,2021,MG,317005
337092,2020,MG,317010
340277,2021,MG,317010
699097,2020,MG,317020
706597,2021,MG,317020
2596,2020,MG,317030
2582,2021,MG,317030
84930,2020,MG,317040
85461,2021,MG,317040
4284,2020,MG,317043
4265,2021,MG,317043
3260,2020,MG,317047
3256,2021,MG,317047
10345,2020,MG,317050
10333,2021,MG,317050
17173,2020,MG,317052
17470,2021,MG,317052
6470,2020,MG,317057
6460,2021,MG,317057
2148,2020,MG,317060
2143,2021,MG,317060
5026,2020,MG,317065
5045,2021,MG,317065
136602,2020,MG,317070
137608,2021,MG,317070
7138,2020,MG,317075
7235,2021,MG,317075
39803,2020,MG,317080
40101,2021,MG,317080
19305,2020,MG,317090
19290,2021,MG,317090
20642,2020,MG,317100
20692,2021,MG,317100
9443,2020,MG,317103
9527,2021,MG,317103
5727,2020,MG,317107
5733,2021,MG,317107
4045,2020,MG,317110
4090,2021,MG,317110
4846,2020,MG,317115
4852,2021,MG,317115
129765,2020,MG,317120
131849,2021,MG,317120
79388,2020,MG,317130
79910,2021,MG,317130
3589,2020,MG,317140
3570,2021,MG,317140
3179,2020,MG,317150
3157,2021,MG,317150
13740,2020,MG,317160
13729,2021,MG,317160
8663,2020,MG,317170
8652,2021,MG,317170
10484,2020,MG,317180
10459,2021,MG,317180
5340,2020,MG,317190
5303,2021,MG,317190
42965,2020,MG,317200
43351,2021,MG,317200
5261,2020,MG,317210
5270,2021,MG,317210
2548,2020,MG,317220
2543,2021,MG,317220
30455,2020,ES,320010
30326,2021,ES,320010
9631,2020,ES,320013
9621,2021,ES,320013
10909,2020,ES,320016
10801,2021,ES,320016
29975,2020,ES,320020
29869,2021,ES,320020
14636,2020,ES,320030
14670,2021,ES,320030
7874,2020,ES,320035
7911,2021,ES,320035
29779,2020,ES,320040
30285,2021,ES,320040
7554,2020,ES,320050
7542,2021,ES,320050
103101,2020,ES,320060
104942,2021,ES,320060
12105,2020,ES,320070
12270,2021,ES,320070
31132,2020,ES,320080
31263,2021,ES,320080
44979,2020,ES,320090
45301,2021,ES,320090
15092,2020,ES,320100
15146,2021,ES,320100
9962,2020,ES,320110
9988,2021,ES,320110
12427,2020,ES,320115
12450,2021,ES,320115
210589,2020,ES,320120
212172,2021,ES,320120
383917,2020,ES,320130
386495,2021,ES,320130
37747,2020,ES,320140
37956,2021,ES,320140
123400,2020,ES,320150
124283,2021,ES,320150
31273,2020,ES,320160
31479,2021,ES,320160
12806,2020,ES,320170
12887,2021,ES,320170
4270,2020,ES,320180
4236,2021,ES,320180
33986,2020,ES,320190
34120,2021,ES,320190
6771,2020,ES,320200
6793,2021,ES,320200
22835,2020,ES,320210
22748,2021,ES,320210
21948,2020,ES,320220
22379,2021,ES,320220
12880,2020,ES,320225
13047,2021,ES,320225
31122,2020,ES,320230
31372,2021,ES,320230
126701,2020,ES,320240
128504,2021,ES,320240
26426,2020,ES,320245
26762,2021,ES,320245
12591,2020,ES,320250
12701,2021,ES,320250
8859,2020,ES,320255
8830,2021,ES,320255
13973,2020,ES,320260
14083,2021,ES,320260
13526,2020,ES,320265
13672,2021,ES,320265
14023,2020,ES,320270
13982,2021,ES,320270
34656,2020,ES,320280
34957,2021,ES,320280
10494,2020,ES,320290
10433,2021,ES,320290
29290,2020,ES,320300
29417,2021,ES,320300
31039,2020,ES,320305
31589,2021,ES,320305
12265,2020,ES,320310
12336,2021,ES,320310
16722,2020,ES,320313
16774,2021,ES,320313
10933,2020,ES,320316
10919,2021,ES,320316
176688,2020,ES,320320
179755,2021,ES,320320
15503,2020,ES,320330
15653,2021,ES,320330
38883,2020,ES,320332
39259,2021,ES,320332
16920,2020,ES,320334
17141,2021,ES,320334
12963,2020,ES,320335
13091,2021,ES,320335
26115,2020,ES,320340
26079,2021,ES,320340
18894,2020,ES,320350
18954,2021,ES,320350
5496,2020,ES,320360
5468,2021,ES,320360
17319,2020,ES,320370
17176,2021,ES,320370
15526,2020,ES,320380
15602,2021,ES,320380
50434,2020,ES,320390
50751,2021,ES,320390
23306,2020,ES,320400
23426,2021,ES,320400
26381,2020,ES,320405
26575,2021,ES,320405
27327,2020,ES,320410
27601,2021,ES,320410
22053,2020,ES,320420
22388,2021,ES,320420
7940,2020,ES,320425
8016,2021,ES,320425
11658,2020,ES,320430
11741,2021,ES,320430
19271,2020,ES,320435
19398,2021,ES,320435
11626,2020,ES,320440
11630,2021,ES,320440
12197,2020,ES,320450
12171,2021,ES,320450
41015,2020,ES,320455
41588,2021,ES,320455
23724,2020,ES,320460
23853,2021,ES,320460
8687,2020,ES,320465
8735,2021,ES,320465
38522,2020,ES,320470
39085,2021,ES,320470
10546,2020,ES,320480
10536,2021,ES,320480
132642,2020,ES,320490
134629,2021,ES,320490
12510,2020,ES,320495
12602,2021,ES,320495
527240,2020,ES,320500
536765,2021,ES,320500
30680,2020,ES,320501
31278,2021,ES,320501
21591,2020,ES,320503
21778,2021,ES,320503
25745,2020,ES,320506
26204,2021,ES,320506
79500,2020,ES,320510
80735,2021,ES,320510
9244,2020,ES,320515
9280,2021,ES,320515
14073,2020,ES,320517
14065,2021,ES,320517
501325,2020,ES,320520
508655,2021,ES,320520
365855,2020,ES,320530
369534,2021,ES,320530
207044,2020,RJ,330010
210171,2021,RJ,330010
11901,2020,RJ,330015
12036,2021,RJ,330015
134293,2020,RJ,330020
136109,2021,RJ,330020
12669,2020,RJ,330022
12763,2021,RJ,330022
34477,2020,RJ,330023
35060,2021,RJ,330023
30593,2020,RJ,330025
30827,2021,RJ,330025
100764,2020,RJ,330030
101139,2021,RJ,330030
184833,2020,RJ,330040
185237,2021,RJ,330040
513118,2020,RJ,330045
515239,2021,RJ,330045
27616,2020,RJ,330050
27779,2021,RJ,330050
37203,2020,RJ,330060
37306,2021,RJ,330060
230378,2020,RJ,330070
234077,2021,RJ,330070
59303,2020,RJ,330080
59652,2021,RJ,330080
15514,2020,RJ,330090
15521,2021,RJ,330090
16586,2020,RJ,330093
16859,2021,RJ,330093
8576,2020,RJ,330095
8590,2021,RJ,330095
511168,2020,RJ,330100
514643,2021,RJ,330100
20168,2020,RJ,330110
20163,2021,RJ,330110
12821,2020,RJ,330115
12818,2021,RJ,330115
19030,2020,RJ,330120
19161,2021,RJ,330120
45041,2020,RJ,330130
45864,2021,RJ,330130
23398,2020,RJ,330140
23561,2021,RJ,330140
22041,2020,RJ,330150
22152,2021,RJ,330150
11528,2020,RJ,330160
11563,2021,RJ,330160
924624,2020,RJ,330170
929449,2021,RJ,330170
14071,2020,RJ,330180
14138,2021,RJ,330180
61388,2020,RJ,330185
62225,2021,RJ,330185
28837,2020,RJ,330187
29344,2021,RJ,330187
242543,2020,RJ,330190
244416,2021,RJ,330190
134819,2020,RJ,330200
136547,2021,RJ,330200
15299,2020,RJ,330205
15387,2021,RJ,330205
23222,2020,RJ,330210
23211,2021,RJ,330210
103800,2020,RJ,330220
104354,2021,RJ,330220
32064,2020,RJ,330225
32312,2021,RJ,330225
105548,2020,RJ,330227
106296,2021,RJ,330227
7326,2020,RJ,330230
7298,2021,RJ,330230
261501,2020,RJ,330240
266136,2021,RJ,330240
5623,2020,RJ,330245
5646,2021,RJ,330245
246433,2020,RJ,330250
247741,2021,RJ,330250
45220,2020,RJ,330260
45941,2021,RJ,330260
164504,2020,RJ,330270
167668,2021,RJ,330270
18648,2020,RJ,330280
18681,2021,RJ,330280
176569,2020,RJ,330285
177016,2021,RJ,330285
25581,2020,RJ,330290
25622,2021,RJ,330290
27154,2020,RJ,330300
27134,2021,RJ,330300
15311,2020,RJ,330310
15305,2021,RJ,330310
162693,2020,RJ,330320
162893,2021,RJ,330320
515317,2020,RJ,330330
516981,2021,RJ,330330
191158,2020,RJ,330340
191664,2021,RJ,330340
823302,2020,RJ,330350
825388,2021,RJ,330350
52683,2020,RJ,330360
53093,2021,RJ,330360
44518,2020,RJ,330370
44741,2021,RJ,330370
43680,2020,RJ,330380
44175,2021,RJ,330380
27858,2020,RJ,330385
27942,2021,RJ,330385
306678,2020,RJ,330390
307144,2021,RJ,330390
25364,2020,RJ,330395
25563,2021,RJ,330395
29545,2020,RJ,330400
29802,2021,RJ,330400
18960,2020,RJ,330410
19068,2021,RJ,330410
19974,2020,RJ,330411
20254,2021,RJ,330411
14435,2020,RJ,330412
14562,2021,RJ,330412
151335,2020,RJ,330414
152311,2021,RJ,330414
25126,2020,RJ,330415
25535,2021,RJ,330415
132312,2020,RJ,330420
133244,2021,RJ,330420
60573,2020,RJ,330430
60930,2021,RJ,330430
18605,2020,RJ,330440
18677,2021,RJ,330440
9344,2020,RJ,330450
9401,2021,RJ,330450
155193,2020,RJ,330452
159529,2021,RJ,330452
6747815,2020,RJ,330455
6775561,2021,RJ,330455
10392,2020,RJ,330460
10380,2021,RJ,330460
42594,2020,RJ,330470
42705,2021,RJ,330470
42210,2020,RJ,330475
42214,2021,RJ,330475
38710,2020,RJ,330480
38749,2021,RJ,330480
1091737,2020,RJ,330490
1098357,2021,RJ,330490
36423,2020,RJ,330500
36731,2021,RJ,330500
472906,2020,RJ,330510
473385,2021,RJ,330510
7206,2020,RJ,330513
7240,2021,RJ,330513
21916,2020,RJ,330515
22032,2021,RJ,330515
106049,2020,RJ,330520
107556,2021,RJ,330520
9387,2020,RJ,330530
9416,2021,RJ,330530
18249,2020,RJ,330540
18270,2021,RJ,330540
90583,2020,RJ,330550
91938,2021,RJ,330550
83092,2020,RJ,330555
83841,2021,RJ,330555
21774,2020,RJ,330560
21775,2021,RJ,330560
15667,2020,RJ,330570
15709,2021,RJ,330570
34610,2020,RJ,330575
34898,2021,RJ,330575
184240,2020,RJ,330580
185820,2021,RJ,330580
10640,2020,RJ,330590
10653,2021,RJ,330590
82142,2020,RJ,330600
82468,2021,RJ,330600
76869,2020,RJ,330610
77202,2021,RJ,330610
11106,2020,RJ,330615
11208,2021,RJ,330615
37083,2020,RJ,330620
37262,2021,RJ,330620
273988,2020,RJ,330630
274925,2021,RJ,330630
35111,2020,SP,350010
35153,2021,SP,350010
3554,2020,SP,350020
3545,2021,SP,350020
36648,2020,SP,350030
36981,2021,SP,350030
8221,2020,SP,350040
8262,2021,SP,350040
18808,2020,SP,350050
18908,2021,SP,350050
6109,2020,SP,350055
6142,2021,SP,350055
3521,2020,SP,350060
3588,2021,SP,350060
37401,2020,SP,350070
37582,2021,SP,350070
6129,2020,SP,350075
6231,2021,SP,350075
4184,2020,SP,350080
4201,2021,SP,350080
4186,2020,SP,350090
4211,2021,SP,350090
